char,mean_log_rt,acc_rate,strokes,log_freq,sem_component,sem_log_freq,phon_component,phon_log_freq
个,6.423015365237131,0.9655172413793104,3,3.8830570730065146,丨,4.011810423301938,NA,NA
丫,6.431649104858031,0.9655172413793104,3,0.9392496068345688,丨,4.011810423301938,NA,NA
中,6.319431624406959,1,4,3.2826785425740854,丨,4.011810423301938,NA,NA
丰,6.384549293600238,0.9655172413793104,4,0.9168328038940173,丨,4.011810423301938,NA,NA
串,6.315717341893681,1,7,1.215145630799602,丨,4.011810423301938,NA,NA
临,6.381441596031456,1,9,1.2434324570971511,丨,4.011810423301938,NA,NA
丸,6.423129440955709,0.9655172413793104,3,0.436893809463851,丶,3.6918423795840147,NA,NA
丹,6.348892990214441,0.9655172413793104,4,0.9675573359128723,丶,3.6918423795840147,NA,NA
为,6.296410863299776,1,4,3.2155556397866074,丶,3.6918423795840147,NA,NA
主,6.346698852886598,1,5,1.772312169746137,丶,3.6918423795840147,NA,NA
丽,6.355459206173626,0.9655172413793104,7,0.9388798201197006,一,4.672741304845728,丽,2.398407231837938
举,6.40123968320138,0.9655172413793104,9,1.396056302868221,丶,3.6918423795840147,NA,NA
乃,6.352724225017214,0.9310344827586207,2,1.3225252611361404,丿,4.002894529347744,NA,NA
久,6.3359505627434585,0.9655172413793104,3,2.3902999727152596,丿,4.002894529347744,NA,NA
么,6.732720934081178,0.7586206896551724,3,2.4876058038279063,丿,4.002894529347744,NA,NA
义,6.410702155605901,0.9655172413793104,3,0.7030677233802329,丶,3.6918423795840147,NA,NA
之,6.349473983533986,1,4,2.9797450828483902,丿,4.002894529347744,NA,NA
乌,6.4937068317580975,0.9310344827586207,4,0.8776937790789763,丿,4.002894529347744,NA,NA
乍,6.419331394785896,0.9310344827586207,5,0.1751347586588441,丿,4.002894529347744,NA,NA
乎,6.284784143986152,1,5,0.3597975510344005,丿,4.002894529347744,NA,NA
乏,6.368144823416356,0.9655172413793104,5,0.48583495268322063,丿,4.002894529347744,NA,NA
乐,6.2548485810965335,1,6,2.028196573120829,丿,4.002894529347744,NA,NA
乒,6.529424249109451,0.896551724137931,6,0.03702787975577494,丿,4.002894529347744,NA,NA
乔,6.394314102820832,1,6,1.8597001738277883,丿,4.002894529347744,NA,NA
乖,6.440571998226281,1,8,1.6317582142380824,丿,4.002894529347744,NA,NA
乘,6.325516152511986,1,10,1.3223723048797187,丿,4.002894529347744,NA,NA
乙,6.3089938399749474,1,1,1.1795977458217994,乙,3.7276812009214595,NA,NA
九,6.3720902623260205,1,2,1.8678503467496617,乙,3.7276812009214595,NA,NA
乞,6.465861409587531,1,3,0.12502558681994894,乙,3.7276812009214595,NA,NA
也,6.391455908765504,0.9655172413793104,3,3.6734744572364852,乙,3.7276812009214595,NA,NA
习,6.333885001559654,1,3,0.4730195783660997,乙,3.7276812009214595,NA,NA
乡,6.300547063357495,0.9655172413793104,3,0.8237024020560482,乙,3.7276812009214595,NA,NA
书,6.314161717474419,1,4,2.2348373185489967,乙,3.7276812009214595,NA,NA
买,6.314715003088884,0.9310344827586207,6,2.898766251183764,乙,3.7276812009214595,NA,NA
乱,6.319212339196019,1,7,1.9873887103345644,乙,3.7276812009214595,NA,NA
乳,6.369278186856906,1,8,0.6039018317316713,乙,3.7276812009214595,NA,NA
了,6.373347637586981,1,2,4.434945585298105,亅,4.330025807609478,NA,NA
予,6.393485578134315,1,4,0.652391404017054,亅,4.330025807609478,NA,NA
争,6.366484423294395,1,6,1.3229858713751201,刀,3.730847447238059,NA,NA
事,6.40695648002582,1,8,3.162903704655852,亅,4.330025807609478,史,3.4053800879891565
二,6.548238932089691,0.9655172413793104,2,2.4808280182818625,二,3.6676569953378104,NA,NA
于,6.358052193690241,1,3,2.370538809728739,二,3.6676569953378104,NA,NA
亏,6.364214202028589,1,3,1.1857262589532873,二,3.6676569953378104,NA,NA
云,6.277711457279014,1,4,1.7430116868115078,二,3.6676569953378104,NA,NA
互,6.323634337160978,0.9655172413793104,4,1.3186788450871036,二,3.6676569953378104,NA,NA
五,6.33767532578735,0.9655172413793104,4,2.7158850658019373,二,3.6676569953378104,NA,NA
井,6.385065046712902,1,4,1.07651665392256,二,3.6676569953378104,NA,NA
亘,6.50882675362984,0.9655172413793104,6,0.031044716583705063,二,3.6676569953378104,NA,NA
亚,6.394439697307804,1,6,1.3438987448862287,二,3.6676569953378104,NA,NA
些,6.373434792012812,0.9310344827586207,8,2.484705039241088,二,3.6676569953378104,NA,NA
亟,6.76826981992529,0.7586206896551724,9,0.034026523775110236,二,3.6676569953378104,NA,NA
亡,6.384755001150801,1,3,0.7789539529040592,亠,3.5603179332000088,NA,NA
交,6.333565234618665,1,6,1.9689744038088315,亠,3.5603179332000088,NA,NA
亦,6.368543137533143,0.9655172413793104,6,1.6418616296677853,亠,3.5603179332000088,NA,NA
产,6.4335790759352784,1,6,0.8882300556623572,亠,3.5603179332000088,NA,NA
亨,6.57286123420081,1,7,0.15980773296943054,亠,3.5603179332000088,NA,NA
亩,6.422530600441219,1,7,0.650948290373242,亠,3.5603179332000088,NA,NA
享,6.537411227088299,0.9310344827586207,8,1.6474074229443272,亠,3.5603179332000088,NA,NA
京,6.318297330044478,0.9655172413793104,8,1.0735387315226816,亠,3.5603179332000088,NA,NA
亭,6.390358683690848,1,9,0.5556384879475538,亠,3.5603179332000088,NA,NA
亮,6.293268193785935,1,9,2.03281813601488,亠,3.5603179332000088,NA,NA
亲,6.381683143987744,1,9,2.3024746594022547,亠,3.5603179332000088,亲,3.609330070740019
人,6.267336222031821,0.9655172413793104,2,3.797586744228063,人,4.294291187852676,NA,NA
亿,6.391486715199158,1,3,1.70005698488918,亻,4.7121828822051475,乙,2.5693912342245633
什,6.436602985574791,0.8620689655172413,4,1.1004119045273273,亻,4.7121828822051475,十,3.464561302931012
仁,6.398394775472649,0.896551724137931,4,0.5627447714583476,亻,4.7121828822051475,NA,NA
仄,6.535678678501851,0.7931034482758621,4,0.009535876619218136,人,4.294291187852676,NA,NA
仅,6.473518360134765,0.896551724137931,4,1.8671078822568725,亻,4.7121828822051475,NA,NA
仆,6.580469946567897,0.9655172413793104,4,0.23340227781189518,亻,4.7121828822051475,卜,2.511903137631139
仇,6.349255559708089,1,4,0.7075105629602094,亻,4.7121828822051475,NA,NA
今,6.360709961021807,0.9655172413793104,4,1.731575873136929,人,4.294291187852676,NA,NA
介,6.386760414835347,1,4,0.7757269237808101,人,4.294291187852676,NA,NA
仍,6.41891131966184,1,4,1.7646311183119427,亻,4.7121828822051475,乃,2.569558825843605
从,6.3600673465366295,1,4,2.9784884782354397,人,4.294291187852676,NA,NA
仓,6.372954048951621,1,4,0.4439041742213527,人,4.294291187852676,NA,NA
仔,6.405262704858736,0.9655172413793104,5,0.9647733121553677,亻,4.7121828822051475,子,2.9116257549195
仕,6.619795431423778,0.9310344827586207,5,0.0924399113311414,亻,4.7121828822051475,士,2.3062688679317573
他,6.511986295019972,0.9310344827586207,5,3.658065808915188,亻,4.7121828822051475,也,3.9184734214945616
仗,6.383412253488277,0.9655172413793104,5,1.1552965543538112,亻,4.7121828822051475,丈,1.622712294647371
付,6.38068688997054,1,5,1.6325089185300188,亻,4.7121828822051475,NA,NA
仙,6.437570359249919,1,5,1.5011167990000676,亻,4.7121828822051475,NA,NA
仞,6.7237664703270985,0.8275862068965517,5,0.009535876619218136,亻,4.7121828822051475,刃,2.238455101235365
仟,6.622622447968292,0.7931034482758621,5,0.031044716583705063,亻,4.7121828822051475,千,3.700311992048762
代,6.4787484449513215,1,5,1.7752928928855516,亻,4.7121828822051475,NA,NA
令,6.310414794524143,0.9655172413793104,5,2.1337872793259733,人,4.294291187852676,NA,NA
以,6.368602719721684,1,5,2.574326487612024,人,4.294291187852676,NA,NA
仨,6.521988009074788,0.8620689655172413,5,0.2864564697469829,亻,4.7121828822051475,三,0.8738435332234359
仪,6.429786036102957,1,5,0.5429125260003509,亻,4.7121828822051475,义,2.3203924550678616
们,6.591977941988321,0.8275862068965517,5,2.4914645113881964,亻,4.7121828822051475,门,3.862905624022577
仰,6.498052139765672,1,6,0.22002959399244498,亻,4.7121828822051475,卬,2.4875851718112743
仲,6.498124326831472,1,6,0.8183512796936777,亻,4.7121828822051475,中,3.273949615207906
件,6.521046450274666,0.6206896551724138,6,2.6777658608269963,亻,4.7121828822051475,NA,NA
价,6.554357259816768,0.7931034482758621,6,1.693586263959053,亻,4.7121828822051475,介,3.042886494517565
任,6.385037157711812,1,6,1.6733702307397058,亻,4.7121828822051475,壬,2.7941987924873106
份,6.5009482761427595,0.8620689655172413,6,2.3952260655732895,亻,4.7121828822051475,分,2.9562929840279755
仿,6.4865195809565925,0.9310344827586207,6,0.2979573758101091,亻,4.7121828822051475,方,3.3139645462407343
企,6.459443590857667,1,6,1.564409198379426,人,4.294291187852676,NA,NA
伊,6.413337050727358,1,6,1.3602127184636363,亻,4.7121828822051475,NA,NA
伍,6.369600183076,1,6,0.21808890286084492,亻,4.7121828822051475,五,1.943054557604399
伏,6.404669028919408,1,6,0.7030677233802329,亻,4.7121828822051475,NA,NA
伐,6.563021704962249,1,6,1.2419596606165717,亻,4.7121828822051475,NA,NA
休,6.385684675569221,0.9310344827586207,6,1.2143616194706983,亻,4.7121828822051475,NA,NA
众,6.3598877250226264,0.9655172413793104,6,1.1714309744204667,人,4.294291187852676,NA,NA
优,6.512690664763581,0.8275862068965517,6,1.0304256454923626,亻,4.7121828822051475,尤,2.5708397230944255
伙,6.437328593106779,0.9655172413793104,6,1.0824155241890532,亻,4.7121828822051475,火,2.4255221565951
会,6.357851977690246,1,6,3.6697591613711364,人,4.294291187852676,NA,NA
伞,6.461492076049044,0.9310344827586207,6,0.5574229815135743,人,4.294291187852676,NA,NA
伟,6.385660414172787,0.9655172413793104,6,0.327726651642141,亻,4.7121828822051475,韦,2.7663082022568086
传,6.348281187871413,1,6,1.9899661252858545,亻,4.7121828822051475,专,3.064919032550769
伤,6.441149500625454,1,6,2.3977455749444228,亻,4.7121828822051475,NA,NA
伦,6.453661717517717,0.9655172413793104,6,0.7056157174760032,亻,4.7121828822051475,仑,2.7769216885926973
伪,6.487434578108306,1,6,0.9986777339106863,亻,4.7121828822051475,为,1.6087901668773765
伯,6.445364814404037,1,7,0.8682034556371161,亻,4.7121828822051475,白,2.948556630886194
估,6.459693920175445,0.9655172413793104,7,0.842147244085764,亻,4.7121828822051475,古,3.0270373744391095
伴,6.381425884090246,1,7,1.6082060781848453,亻,4.7121828822051475,半,2.5453742969970574
伶,6.533755463182169,0.896551724137931,7,0.19200959265367015,亻,4.7121828822051475,令,3.0971064086746147
伸,6.425238024267455,1,7,1.115969779155345,亻,4.7121828822051475,申,3.1009786140549855
伺,6.630035202601971,0.9310344827586207,7,0.02804229509074957,亻,4.7121828822051475,司,2.145829200326955
似,6.453993177962161,0.9655172413793104,7,1.7887465738346036,亻,4.7121828822051475,以,2.376229930290559
伽,6.590503678844999,0.896551724137931,7,0.4921035633051444,亻,4.7121828822051475,加,2.8268503302130354
但,6.453322470300751,1,7,3.0726885671581123,亻,4.7121828822051475,旦,3.2137262745313246
位,6.423140861602625,0.8620689655172413,7,2.5476670411451265,亻,4.7121828822051475,NA,NA
低,6.558841791055146,0.9310344827586207,7,2.0698500629461596,亻,4.7121828822051475,氐,2.8361224321599923
住,6.497873967268242,1,7,2.7525348157936818,亻,4.7121828822051475,主,3.079130322034143
佐,6.686081817949069,1,7,0.5465920123199435,亻,4.7121828822051475,左,1.5486399712315024
佑,6.5561269058404426,0.9310344827586207,7,0.23530114031999072,亻,4.7121828822051475,右,1.6391177801421082
体,6.408659547990517,0.9310344827586207,7,1.4372383005420066,亻,4.7121828822051475,NA,NA
何,6.681816447610517,0.7931034482758621,7,1.7610177222688166,亻,4.7121828822051475,可,3.2256940047552276
佗,6.5915312484361515,0.7586206896551724,7,0.012710712741786966,亻,4.7121828822051475,它,1.8625291015648278
佘,6.659567236360951,0.8275862068965517,7,0.03702787975577494,人,4.294291187852676,NA,NA
余,6.430095993869901,1,7,1.045760964902633,人,4.294291187852676,NA,NA
佛,6.433744443987646,1,7,1.4546467155768792,亻,4.7121828822051475,弗,2.7144726006918254
作,6.587721871371763,0.896551724137931,7,1.9099927782678268,亻,4.7121828822051475,NA,NA
佝,6.650378583816628,0.8275862068965517,7,0.018908444316327377,亻,4.7121828822051475,句,2.7980262350625416
你,6.395784220556119,1,7,4.340136606811304,亻,4.7121828822051475,尔,4.2006871201298654
佣,6.431391051186609,0.9655172413793104,7,0.0683714180326432,亻,4.7121828822051475,用,2.303558682322914
佩,6.497342261858902,0.9655172413793104,8,0.4213241774638618,亻,4.7121828822051475,NA,NA
佬,6.48016645782885,0.9310344827586207,8,1.0393387556041664,亻,4.7121828822051475,老,1.8606116756074385
佯,6.646270196107913,0.9655172413793104,8,0.05720951250779035,亻,4.7121828822051475,羊,3.391703798512999
佰,6.723674074618133,0.8275862068965517,8,0.021974455110060194,亻,4.7121828822051475,百,1.7496219311417642
佳,6.543892532317959,0.8275862068965517,8,2.0043213737826426,亻,4.7121828822051475,NA,NA
使,6.429882452519752,0.9655172413793104,8,2.252993244215142,亻,4.7121828822051475,吏,2.591171831118755
侃,6.68378631967033,0.9310344827586207,8,0.13691072748137587,亻,4.7121828822051475,NA,NA
侄,6.582171248799576,0.9310344827586207,8,0.034026523775110236,亻,4.7121828822051475,至,2.2681097298084785
侈,6.626939293747297,0.7931034482758621,8,0.006380458549693074,亻,4.7121828822051475,多,2.3342898544866517
例,6.532685420051416,0.896551724137931,8,0.8318377926551032,亻,4.7121828822051475,列,2.3346770738936358
侍,6.51215590294103,0.9655172413793104,8,0.13928073271852426,亻,4.7121828822051475,寺,3.281150679126031
供,6.426744329052357,0.9655172413793104,8,1.2998862965521374,亻,4.7121828822051475,共,2.432826799680601
依,6.457395345537141,1,8,1.4761429911757233,亻,4.7121828822051475,衣,2.396380178269743
侠,6.425701291966183,0.9655172413793104,8,0.9630224173184717,亻,4.7121828822051475,夹,2.0064185453786743
侣,6.466816919412265,1,8,0.0950297966484517,亻,4.7121828822051475,吕,1.732453270174502
侦,6.568439434509262,0.896551724137931,8,0.2677582166513658,亻,4.7121828822051475,贞,1.733721954667061
侧,6.3941297556995895,0.9310344827586207,8,1.32145136260927,亻,4.7121828822051475,则,2.562251693767877
侨,6.6016933820986745,0.9310344827586207,8,0.26601990885349813,亻,4.7121828822051475,乔,2.223486336017073
侬,6.66452300827044,0.9310344827586207,8,0.3612177125816818,亻,4.7121828822051475,农,1.813474236405938
侯,6.508777612133065,0.9310344827586207,9,0.6671820180740723,亻,4.7121828822051475,NA,NA
侵,6.451502371969654,0.9655172413793104,9,0.19407010762109916,亻,4.7121828822051475,NA,NA
便,6.508190117488713,0.9310344827586207,9,2.1665414115952335,亻,4.7121828822051475,NA,NA
促,6.432345786906925,0.9310344827586207,9,1.4177506149854648,亻,4.7121828822051475,足,2.0149974127584844
俄,6.53346412610548,0.896551724137931,9,1.4617085700643662,亻,4.7121828822051475,我,3.0824706620098707
俊,6.546803035468542,0.9310344827586207,9,0.27806733088866253,亻,4.7121828822051475,夋,2.2272262806913288
俏,6.471469583960612,0.9655172413793104,9,0.3307383581788762,亻,4.7121828822051475,肖,2.8959965293114776
俑,6.601869761557351,1,9,0.0924399113311414,亻,4.7121828822051475,甬,3.0957185174059902
俗,6.453633249193659,0.9655172413793104,9,0.9520170900474263,亻,4.7121828822051475,谷,2.3395520031218573
俚,6.623230582673315,0.8275862068965517,9,0.021974455110060194,亻,4.7121828822051475,里,2.9673364401446936
保,6.41608681346199,0.896551724137931,9,1.3069287313999993,亻,4.7121828822051475,NA,NA
俞,6.667087409615033,0.9310344827586207,9,0.06284511327705045,人,4.294291187852676,NA,NA
信,6.378473339838592,0.9310344827586207,9,2.8739261568713683,亻,4.7121828822051475,NA,NA
俩,6.5128509152793965,1,9,2.168314770345396,亻,4.7121828822051475,两,2.263270728923451
俭,6.543949448991047,1,9,0.018908444316327377,亻,4.7121828822051475,佥,3.144123521737966
修,6.48211737290683,0.9655172413793104,10,1.6376558103884595,亻,4.7121828822051475,攸,2.483694680652501
俯,6.486326232145599,0.896551724137931,10,0.07110842178244968,亻,4.7121828822051475,府,1.8597235695818066
俱,6.411938812379958,1,10,0.6422369259221429,亻,4.7121828822051475,具,1.9387793236523152
俺,6.474645665224091,1,10,1.8213209026193082,亻,4.7121828822051475,奄,2.046577098960346
俾,6.611363358738016,0.7586206896551724,10,0.4784077543170611,亻,4.7121828822051475,卑,2.4892430614499594
倌,6.674404077464604,0.7586206896551724,10,0.006380458549693074,亻,4.7121828822051475,官,2.7997165683691665
倍,6.467413506972265,1,10,1.6876127799865919,亻,4.7121828822051475,咅,3.0434593054690837
倏,6.701615369010721,0.8275862068965517,11,0.009535876619218136,亻,4.7121828822051475,攸,2.483694680652501
倒,6.511079683454454,0.9655172413793104,10,2.311822918980124,亻,4.7121828822051475,到,2.5174370030531064
倔,6.434873906682399,1,10,0.15757764052072906,亻,4.7121828822051475,屈,1.5032362294225183
倘,6.457574065741596,1,10,0.03702787975577494,亻,4.7121828822051475,尚,3.035822906878628
候,6.538329671105376,1,10,0.342600310415772,亻,4.7121828822051475,候,3.0384651312837185
倚,6.595382392090948,0.9310344827586207,10,0.10019817183413186,亻,4.7121828822051475,奇,2.1951066872705054
借,6.432150687598146,0.9655172413793104,10,1.8134281914366202,亻,4.7121828822051475,昔,3.0483123116615727
倦,6.46472942040569,1,10,0.21023823616172682,亻,4.7121828822051475,卷,2.353647958259141
倩,6.598740478314669,0.9655172413793104,10,0.08983448870862953,亻,4.7121828822051475,青,3.6559852707658385
倭,6.67538948446557,0.9655172413793104,10,0.021974455110060194,亻,4.7121828822051475,委,1.6414255223304792
债,6.511039876245232,1,10,1.1942506325965914,亻,4.7121828822051475,责,1.9913027351971042
值,6.431986399253055,1,10,1.7293608261591742,亻,4.7121828822051475,直,2.766899148166869
倾,6.45936481174774,1,10,0.9706675963132874,亻,4.7121828822051475,顷,1.8606410084431089
假,6.418112221985156,0.9655172413793104,11,2.065026692237724,亻,4.7121828822051475,叚,2.691360907425204
偌,6.6164996468422235,0.7241379310344828,11,0.17298218950586897,亻,4.7121828822051475,若,2.213986329668803
偎,6.715007322606583,0.8275862068965517,11,0.031044716583705063,亻,4.7121828822051475,畏,2.059782970764858
偏,6.486544650957949,0.9655172413793104,11,1.360072477970273,亻,4.7121828822051475,扁,2.6820380696451114
偕,6.663799777106575,0.8275862068965517,11,0.13455957742262487,亻,4.7121828822051475,皆,1.5069228904926795
做,6.443074323995247,0.9310344827586207,11,3.306576671718265,亻,4.7121828822051475,NA,NA
停,6.440875720415538,0.9310344827586207,11,2.2641226317556833,亻,4.7121828822051475,亭,2.437425671475095
健,6.4541405418159314,0.9655172413793104,11,0.8341980945620742,亻,4.7121828822051475,建,2.5855832171188124
偶,6.411694770741551,1,11,1.2080272893689892,亻,4.7121828822051475,禺,2.774909696874687
偷,6.554235179391125,0.896551724137931,11,1.9397263666844082,亻,4.7121828822051475,俞,2.638745564808112
偿,6.427489710553837,0.9655172413793104,11,0.39619934709573634,亻,4.7121828822051475,NA,NA
傅,6.489590415174316,1,12,0.10274233614457018,亻,4.7121828822051475,尃,3.3629462473176823
傍,6.543325296055817,1,12,0.4686721911461471,亻,4.7121828822051475,旁,2.1703702754459924
傧,6.5376530723936375,0.3448275862068966,12,0.009535876619218136,亻,4.7121828822051475,宾,1.8204366112801162
储,6.626758311866606,0.896551724137931,12,0.46976312459806013,亻,4.7121828822051475,诸,1.7001055015714637
催,6.489778214873693,0.7931034482758621,13,1.4621538258215794,亻,4.7121828822051475,崔,2.016569147881798
傲,6.511533383994952,0.896551724137931,13,0.3896798432192493,亻,4.7121828822051475,敖,2.168206284868805
傻,6.518159625885298,0.9310344827586207,13,2.1455733357003117,亻,4.7121828822051475,傻,2.315296351579195
像,6.476677459250866,0.8620689655172413,14,2.9301035492210885,亻,4.7121828822051475,象,2.9474543087221745
僧,6.514694231128537,0.9655172413793104,14,0.1102866084035656,亻,4.7121828822051475,曾,2.841045713925772
僵,6.4728204916646375,0.9655172413793104,15,0.3695312559413108,亻,4.7121828822051475,畺,1.5635985426070842
僻,6.599003579137104,1,15,0.19200959265367015,亻,4.7121828822051475,辟,2.4225735904342263
儒,6.479901220696599,0.9655172413793104,16,0.22773248984662614,亻,4.7121828822051475,需,1.5744167500987958
儿,6.306474081424172,1,2,1.810599429193948,儿,3.6530311338309405,NA,NA
兀,6.385947544963318,0.9655172413793104,3,0.0950297966484517,儿,3.6530311338309405,NA,NA
允,6.355104620444425,0.9655172413793104,4,0.14851011061099875,儿,3.6530311338309405,NA,NA
元,6.396152204815719,1,4,2.6624490896467936,儿,3.6530311338309405,NA,NA
兄,6.486872884923934,0.8620689655172413,5,1.0265087505022792,儿,3.6530311338309405,NA,NA
充,6.478391488974384,0.8275862068965517,5,0.6094770164736192,儿,3.6530311338309405,NA,NA
兆,6.422536566303773,0.9655172413793104,6,0.39230995989281875,儿,3.6530311338309405,NA,NA
先,6.38524619722851,1,6,2.6228266817605888,儿,3.6530311338309405,NA,NA
光,6.327760352850819,1,6,1.9512597857579612,儿,3.6530311338309405,NA,NA
克,6.4616339767341,0.9655172413793104,7,1.9114165096130362,儿,3.6530311338309405,NA,NA
免,6.564082755877669,1,7,1.3805187580704301,儿,3.6530311338309405,NA,NA
兑,6.362459719912262,1,7,0.7869146067301784,儿,3.6530311338309405,NA,NA
兔,6.378743215945975,0.9655172413793104,8,0.7931825057707669,儿,3.6530311338309405,NA,NA
兕,6.722577203240255,0.13793103448275862,8,0.006380458549693074,儿,3.6530311338309405,NA,NA
党,6.386289951131416,1,10,1.3514155527925111,儿,3.6530311338309405,尚,3.035822906878628
兜,6.564231633733684,0.9655172413793104,11,0.5731966208047685,儿,3.6530311338309405,NA,NA
入,6.342922881006868,1,2,1.8927422205840658,入,3.2060852718553545,NA,NA
全,6.348457068983695,1,6,2.7388610698520885,入,3.2060852718553545,NA,NA
八,6.359527534017769,1,2,2.080491199713847,八,3.560612372043754,NA,NA
公,6.367844651598772,1,4,1.09111450731066,八,3.560612372043754,NA,NA
六,6.361883271006525,1,4,2.1264389100959056,八,3.560612372043754,NA,NA
兮,6.505898692935394,0.8620689655172413,4,0.7379873263334308,八,3.560612372043754,NA,NA
兰,6.373633981184395,1,5,1.0884975548633027,八,3.560612372043754,NA,NA
共,6.33934532295345,1,6,1.9063334253213804,八,3.560612372043754,NA,NA
关,6.434166791672761,0.9310344827586207,6,1.9256302168745163,丷,2.990212722328975,关,3.104347991884669
兴,6.341655859665849,0.9655172413793104,6,0.8508544505992227,八,3.560612372043754,NA,NA
兵,6.348294448769609,0.9655172413793104,7,1.1404106143902815,八,3.560612372043754,NA,NA
其,6.288112110038053,1,8,2.229328274344004,八,3.560612372043754,NA,NA
具,6.333027593322664,0.9655172413793104,8,1.7331266162654588,八,3.560612372043754,NA,NA
典,6.345286695776654,1,8,0.4675785104027364,八,3.560612372043754,NA,NA
兹,6.488170036194185,0.9310344827586207,9,0.8079542377957559,八,3.560612372043754,NA,NA
养,6.40527049319874,1,9,1.901957718021502,八,3.560612372043754,NA,NA
兼,6.390408483818822,0.9310344827586207,10,1.0563521076321292,八,3.560612372043754,NA,NA
兽,6.521869066333805,1,11,1.1582146861850866,八,3.560612372043754,NA,NA
冀,6.70264070812357,0.9310344827586207,16,0.0950297966484517,八,3.560612372043754,異,1.510380107850406
内,6.277607540268793,1,4,2.3110055947525017,冂,3.314710218989838,NA,NA
冈,6.526306342866589,0.896551724137931,4,0.30280696274142077,冂,3.314710218989838,NA,NA
冉,6.459507734986366,1,5,0.021974455110060194,冂,3.314710218989838,NA,NA
册,6.39341759597565,0.9655172413793104,5,0.9160536868177213,冂,3.314710218989838,NA,NA
再,6.350556391210727,1,6,3.2039970327720693,冂,3.314710218989838,NA,NA
冒,6.412711839958215,0.9655172413793104,9,1.5558100212299824,冂,3.314710218989838,NA,NA
冗,6.545429356201688,1,4,0.034026523775110236,冖,3.0044137267889313,NA,NA
写,6.327164026345885,1,5,2.7200574597498726,冖,3.0044137267889313,NA,NA
军,6.378894123883053,0.9655172413793104,6,1.1052376007460227,冖,3.0044137267889313,NA,NA
农,6.330200642267499,1,6,0.6740615971703152,冖,3.0044137267889313,NA,NA
冠,6.382619623697719,1,9,0.9741016136251149,冖,3.0044137267889313,NA,NA
冢,6.699168812250023,0.7586206896551724,10,0.02804229509074957,冖,3.0044137267889313,豖,0.9738110986682489
冤,6.679594768315621,0.9310344827586207,10,0.6415038556828313,冖,3.0044137267889313,NA,NA
冥,6.455038618500196,0.9655172413793104,10,0.4309775529446483,冖,3.0044137267889313,NA,NA
冬,6.323070318476401,0.9655172413793104,5,1.5908006093877796,冫,3.419983060295326,NA,NA
冯,6.468269567345424,0.9655172413793104,5,0.49930209413332777,冫,3.419983060295326,冫,3.11667251809747
冰,6.479181729282641,0.8620689655172413,6,1.6934560897797801,冫,3.419983060295326,NA,NA
冲,6.417601453150726,1,6,1.9007859252413035,冫,3.419983060295326,中,3.273949615207906
决,6.41871744726423,0.9655172413793104,6,1.2759996896673889,冫,3.419983060295326,夬,3.5283767088454074
况,6.534047975884433,0.9310344827586207,7,0.12017893847111538,冫,3.419983060295326,兄,2.189306675273277
冶,6.715333095683854,0.8620689655172413,7,0.12981874384893433,冫,3.419983060295326,NA,NA
冷,6.420140436713267,1,7,2.4927397211449223,冫,3.419983060295326,令,3.0971064086746147
冻,6.392463467443386,0.9655172413793104,7,1.766122724804024,冫,3.419983060295326,东,2.137080533651821
冽,6.6583794243665695,0.7931034482758621,8,0.009535876619218136,冫,3.419983060295326,列,2.3346770738936358
净,6.404531607296234,1,8,1.4253124519881997,冫,3.419983060295326,争,2.651275590473068
凄,6.552671531927449,0.9655172413793104,10,0.060055364824844734,冫,3.419983060295326,妻,1.1952491067949635
准,6.616017403424247,0.9310344827586207,10,1.824997454329465,冫,3.419983060295326,隹,3.485260361317536
凉,6.365310531754751,1,10,1.598415122896868,冫,3.419983060295326,京,2.831177485713966
凋,6.563273212908331,0.9655172413793104,10,0.018908444316327377,冫,3.419983060295326,周,2.5439362469995
凌,6.48580293337919,1,10,0.23340227781189518,冫,3.419983060295326,夌,2.168846487731823
减,6.619080085945656,0.896551724137931,11,1.3031009775745352,冫,3.419983060295326,咸,3.2735979416339447
凑,6.557036088300126,1,11,1.1314646774138508,冫,3.419983060295326,奏,1.6031573687693252
凛,6.527395938962499,0.896551724137931,15,0.018908444316327377,冫,3.419983060295326,禀,0.48701103921079136
凝,6.663790935426905,0.8620689655172413,16,0.26073901991041115,冫,3.419983060295326,NA,NA
几,6.360585284844467,0.9310344827586207,2,2.919934064204264,几,3.0188432432759713,NA,NA
凡,6.327284390017161,1,3,1.5609725079246635,几,3.0188432432759713,NA,NA
凤,6.423934447853005,0.9655172413793104,4,1.6285891702771793,几,3.0188432432759713,NA,NA
凭,6.461464872797062,1,8,1.7188478239330085,几,3.0188432432759713,NA,NA
凯,6.579247360736488,0.9310344827586207,8,0.6429687608555517,几,3.0188432432759713,岂,2.0041304142320566
凰,6.483251204748913,1,11,0.06284511327705045,几,3.0188432432759713,皇,1.6828685984584246
凳,6.4861301562854194,0.9310344827586207,14,0.17940815151383588,几,3.0188432432759713,登,1.7581265776137136
凶,6.324413050814903,1,4,1.132653450656592,凵,3.4463557226933723,NA,NA
凸,6.465417541160864,0.9655172413793104,5,0.3498600821923312,凵,3.4463557226933723,NA,NA
凹,6.515528750030475,1,5,0.27975817280247295,凵,3.4463557226933723,NA,NA
出,6.267644219343768,1,5,2.8410917398929336,凵,3.4463557226933723,NA,NA
击,6.321009042474721,1,5,1.1624449142999778,凵,3.4463557226933723,NA,NA
