item,frequency,strokes,log10_frequency,mean_rt_ms,median_rt_ms,trials
彷,0.1112,7,-0.9538952127539614,795.8552083326587,711.457499997225,24
役,0.9933,7,-0.002919564528269182,717.9892857135811,683.7049999994636,28
彻,1.5271,7,0.18386747715216512,712.3990000001046,654.575000000652,25
彼,2.5056,8,0.3989117403778494,709.9866071429515,639.619999999937,28
往,90.1038,8,1.9547431071192496,649.5953448269044,612.845000001602,29
征,3.5878,8,0.5548282255322309,672.0399999993103,625.9474999971865,26
径,0.8525,8,-0.06930561233546464,655.6655555558111,644.919999998529,27
待,90.6153,9,1.9572015326059158,690.7992592592356,634.599999997299,27
很,4202.5056,9,3.623508300825959,697.3094444440757,657.334999999963,27
律,2.2016,9,0.34273841655541726,660.6653448274732,616.544999997132,29
徐,0.897,10,-0.047207556955907906,618.6077586202558,594.689999999944,29
徒,1.2454,10,0.09530886138538121,759.2608620690363,647.50999999512,29
得,2251.4307,11,3.352458583734757,657.813214285708,614.6224999993569,28
御,0.7191,11,-0.14321071124668375,704.3670689656519,642.735000000335,29
循,1.49,12,0.17318626841227402,684.4263793095989,677.495000003837,29
微,2352.765,13,3.37157855093291,707.8766000002461,638.025000000198,25
德,36.8199,15,1.5660826046593819,654.8686206905535,636.085000001825,29
徽,0.1705,17,-0.7682756166714835,858.3795454547612,818.814999997878,22
心,747.0274,4,2.8733365314681016,564.1355172414117,531.510000000708,29
必,149.4589,5,2.1745217815753883,583.6912068969968,576.825000000186,29
忆,6.4122,4,0.8070070597740877,657.9823214290975,610.380000000034,28
忌,1.0675,7,0.028367883697061426,605.9728571431557,603.467499999795,28
忍,91.401,7,1.960950947288603,572.1353448274294,573.599999999628,29
忒,10.9266,7,1.0384850447539467,806.8964285704675,766.439999999478,21
忖,0.0148,6,-1.8297382846050425,831.3461538461813,810.315000002272,13
志,4.1216,7,0.6150658413436992,603.8053571425115,587.470000002533,28
忘,197.2721,7,2.295065667751738,547.440862069056,548.434999999823,29
忙,213.7361,6,2.329877880641905,570.9293103446748,572.895000001183,29
忠,4.7739,8,0.6788733174979141,570.5910344827511,559.014999998908,29
忧,5.2113,7,0.7169460750079298,669.3805769232678,615.735000001383,26
快,1044.9592,7,3.019099333929583,613.5155999998103,571.135000000126,25
念,82.891,8,1.918507379012,617.3384482757488,573.874999994645,29
忽,0.9266,8,-0.0331077041328636,594.400357142436,560.9724999994505,28
忾,0.0519,7,-1.2848326421515421,934.6624999995549,882.952499999665,18
忿,0.2298,8,-0.6386499756477336,718.9891666661861,691.0450000013805,24
怀,23.7435,7,1.3755447381505115,643.2961538459886,646.1650000002701,26
态,0.7487,8,-0.12569216687196103,564.5858620690535,548.894999999553,29
怂,0.6153,8,-0.2109130849119713,649.7446428569486,623.6300000018385,28
怎,49.7109,9,1.6964516259733473,643.537777778293,602.460000002058,27
怒,23.4766,9,1.3706352004053153,588.1268518520671,563.020000001416,27
怕,279.3551,8,2.446156604393658,638.6637931032016,584.920000001322,29
怖,0.1779,8,-0.7498240519160749,729.3124999998724,690.490000000922,26
怜,17.9911,8,1.2550577175048319,642.1955357145467,642.680000000633,28
思,12.1349,9,1.0840362017946834,539.1574999993338,529.36249999766,28
怠,0.0593,9,-1.2269453066357374,697.1876785711834,658.2124999995575,28
怡,0.5041,8,-0.2974833025618494,689.5641071433129,651.9500000021656,28
急,58.5841,9,1.7677797624474332,571.9366666669279,525.83500000037,27
性,46.8643,8,1.6708421344657145,965.0285294120819,812.884999999311,17
怨,2.172,9,0.3368598209168094,686.9855172417491,618.050000004936,29
怪,101.4752,8,2.0063599159519816,631.5649999996992,591.059999999823,29
怯,0.1408,8,-0.8513973451939065,631.9760714288257,627.86250000144355,28
怵,0.0593,8,-1.2269453066357374,776.5092000002511,673.750000001863,25
总,379.9185,9,2.579690441889268,577.58086206904,536.304999999644,29
恋,9.2439,10,0.9658552386587487,633.4344642856042,567.0925000000279,28
恍,0.089,9,-1.0506099933550872,631.2230769230554,634.025000001653,26
恐,5.5374,10,0.743305896370569,593.2575925925166,572.379999998026,27
恒,5.2187,9,0.7175623319025288,745.9214285713574,648.8699999998785,28
恕,4.0771,10,0.6103513636266928,607.8474137929164,581.504999999423,29
恙,0.0519,10,-1.2848326421515421,780.3664814807895,703.084999993734,27
恢,0.0222,9,-1.6536470255493614,740.9169642864213,718.720000004163,28
恣,0.0297,10,-1.5272435506827877,887.9063043481156,798.44999999844,23
恤,16.7902,9,1.2250558693589575,860.7563461537824,784.852499997476,26
恨,111.06,9,2.0455576691365476,668.1571428572611,605.55999999959,28
恩,52.8466,10,1.7230170512699803,624.4644642847426,600.4599999998466,28
恬,0.126,9,-0.8996294548824371,698.4069642858916,643.0249999992085,28
恭,28.5619,10,1.4557870942830338,683.4459259255782,597.349999995902,27
息,5.745,10,0.759290033024304,588.8484482751489,576.180000000168,29
恰,8.5397,9,0.9314426141745951,708.2698275858105,658.354999999749,29
恶,38.0059,10,1.5798510213153762,561.3344444442233,527.580000001471,27
恺,0.0519,9,-1.2848326421515421,730.8651999995542,689.814999997616,25
恼,3.5285,9,0.5475901217701528,651.1037931036856,611.424999999115,29
悃,0.0445,10,-1.3516399890190685,1054.568333333046,1068.35500000324,3
悄,1.8606,10,0.26965301662097,658.0526785711855,566.2875000007625,28
悉,0.5708,11,-0.24351603555739068,594.0415517241624,567.155000000261,29
悍,1.4233,10,0.15329644935530526,796.6743103449296,695.545000000391,29
悔,7.4648,10,0.8730181764200596,599.4851724142047,615.835000000428,29
悟,9.533,10,0.9792295930221553,658.6951785715524,636.4375,28
悠,1.4974,11,0.17533782879202017,664.5423214285984,590.5499999989405,28
患,13.3432,11,1.1252599956737088,599.6351785715274,587.2150000002,28
悦,27.1534,10,1.4338242173056632,724.1288888892333,675.150000002701,27
您,522.0163,11,2.717684064093321,719.3482692304285,652.235000000044,26
悬,5.0111,11,0.6999330694786281,614.427857142662,589.7149999981335,28
悯,0.2669,10,-0.5736514262124923,750.8664814813981,701.890000000247,27
悲,39.2735,12,1.5940996067186772,593.5322222219223,585.480000001553,27
悴,0.0222,11,-1.6536470255493614,791.133600000594,700.600000000151,25
悼,0.341,11,-0.4672456210075022,741.7735416662181,674.587499999674,24
情,142.2387,11,2.153017774381155,787.1409999996303,716.1149999999905,20
惊,17.5686,11,1.2447371549785307,596.4486206898422,575.985000000335,29
惑,0.4596,12,-0.3376199799837524,645.8767857138997,620.1949999998325,28
惜,11.0082,11,1.041716311344501,623.1558928572091,585.8500000007914,28
惟,2.7724,11,0.4428558901750562,765.2197499991946,757.677500001475,20
惠,1.149,12,0.06032002868828519,648.6564285714132,619.142499999376,28
惦,0.0519,11,-1.2848326421515421,806.4413461539791,730.1074999996924,26
惧,0.5782,11,-0.2379219126653609,653.9882758615663,627.784999997355,29
惨,83.358,11,1.9209472860971994,637.115000000314,577.7075000006005,28
惩,0.2446,12,-0.6115435472997334,649.2209615381503,638.3000000005125,26
惭,0.1705,11,-0.7682756166714835,783.2058928563347,698.3099999997065,28
惯,9.9778,11,0.9990347944751917,629.9003571422571,636.0549999971411,28
想,5120.5189,13,3.7093139734734497,595.2369642860316,574.9974999997935,28
惹,43.4248,13,1.6377378269096623,734.4444000001441,657.47499999986,25
惺,0.3484,12,-0.45792185366437443,728.1679629632562,670.799999998882,27
愁,29.6145,13,1.4715044045753396,630.654827587146,597.719999997877,29
愈,10.4818,13,1.020435868806277,684.0650000003606,669.875,29
愉,0.0445,12,-1.3516399890190685,714.4836538469149,735.3149999991874,26
意,24.5367,13,1.3898161530054383,603.642586207566,560.870000001043,29
愕,0.0297,12,-1.5272435506827877,793.5708333332349,707.6125000002795,24
愚,0.3706,13,-0.4310945850171213,701.8377586204804,655.529999996535,29
感,61.7939,13,1.7909456057183735,669.9317857145465,610.085000000661,28
愣,0.6597,12,-0.1806535159195472,735.5906896543476,670.374999993946,29
愤,0.5041,12,-0.2974833025618494,658.8385185187681,632.965000000666,27
愧,0.0593,13,-1.2269453066357374,699.0677586218528,667.10000000149,29
愿,216.4196,14,2.335296590013007,711.8669230765954,650.264999999665,26
慈,3.5656,13,0.5521326210781199,649.6208620690771,587.10000000149,29
慌,13.8028,13,1.1399671951839325,609.6346428577745,596.509999999078,28
慎,2.083,13,0.3186892699477459,662.4566666668784,624.885000001057,27
慕,0.593,15,-0.22694530663573742,759.5814285715559,676.0899999997346,28
慢,73.9881,14,1.8691618748671557,636.5637037037566,616.724999999628,27
慧,3.3951,15,0.5308525706072698,620.1287499998923,612.6425000001909,28
慨,0.0593,12,-1.2269453066357374,742.7580769236934,706.0224999999625,26
慰,1.1861,15,0.07412130590629785,679.0914814818169,611.010000000708,27
慷,0.0148,14,-1.8297382846050425,797.4311999996869,707.454999996116,25
憋,20.2669,15,1.3067873246252322,723.4297826086329,666.510000000941,23
憎,0.7635,15,-0.11719095860756004,706.6811538461075,672.7075000014155,26
憨,0.2743,16,-0.5617741923954707,711.5303571428009,623.3074999999956,28
憾,1.0452,16,0.01919940105528799,771.8838095231797,729.339999999851,21
懂,293.2691,16,2.4672663063953406,686.2502083324664,633.859999999549,24
懈,0.0222,16,-1.6536470255493614,861.1812962961416,779.179999999469,27
懒,59.2365,16,1.7725893902341907,731.4080000007795,661.664999999572,25
懵,0.4374,19,-0.35912122129838175,740.7644642856683,684.7125000022929,28
戆,0.0519,25,-1.2848326421515421,896.14749999973,896.14749999973,2
戈,1.7939,4,0.2537982298682497,659.7848214286289,622.6350000000095,28
戎,0.0445,6,-1.3516399890190685,735.502586206881,679.035000000149,29
戏,82.1201,6,1.9144494695517174,699.7213793104711,630.440000000875,29
成,369.7035,6,2.5678535620783585,595.5231034480527,568.489999997895,29
我,33534.4403,7,4.525491062230271,618.8048076922046,595.292499998119,26
戒,9.5626,7,0.9805759897795678,683.8078571425816,616.200000000186,28
或,265.0259,8,2.4232883180026175,638.7506896555844,587.695000001928,29
战,106.4196,9,2.0270216222064517,626.4743103446831,580.400000000372,29
戚,0.1408,11,-0.8513973451939065,690.0780769228338,655.1149999997,26
戟,0.2224,12,-0.6528652170899801,800.5245833337419,679.61000000115,24
截,9.3403,14,0.9703608255076298,735.440344827498,705.66999999946,29
戮,0.0593,15,-1.2269453066357374,772.5618518514049,755.600000000442,27
戳,4.6627,18,0.6686374736711158,694.7713043477814,697.400000005961,23
戴,111.8977,17,2.0488211599191093,697.5546551729323,682.099999997765,29
户,12.8095,4,1.1075321780289245,547.4755172418143,506.235000000801,29
房,72.1423,8,1.8581899841340686,632.8001785706628,590.4575000023175,28
所,350.556,8,2.5447574047515498,629.4955769232172,589.7150000034014,26
扁,10.2743,9,1.011752242568229,614.0767857144,535.8125000003495,28
扇,17.361,10,1.2395747370832093,596.7115517248056,573.790000000154,29
手,474.7072,4,2.6764258188187524,580.2522413792565,534.89999999851,29
才,1376.1082,3,3.138652582747976,540.3094827584675,538.395000001416,29
扎,19.1549,4,1.282279889048851,707.0667241381437,628.820000001928,29
扑,16.1305,5,1.207647829501512,649.6685714273981,626.4499999996624,28
扒,1.616,5,0.20844135643856737,645.4046428566518,646.9849999998695,28
打,707.1386,5,2.8495045443709244,595.9642857139105,578.8549999993995,28
扔,51.6383,5,1.7129719362905096,599.5932142865089,612.6275000006425,28
托,19.6961,6,1.294380240569874,722.2405555550736,624.509999994189,27
扛,12.4833,6,1.0963294076494363,645.1320689658835,599.500000000466,29
扣,26.4047,6,1.4216812375664294,598.275000000228,592.049999999348,29
扦,0.0222,6,-1.6536470255493614,984.9700000015358,794.900000005961,7
执,30.8525,6,1.4892903609856165,608.4207142856114,578.6250000029685,28
扩,0.3039,6,-0.5172692999200571,698.3807407409142,648.79999999539,27
扫,54.7517,6,1.738397608245622,591.115172413255,582.744999999646,29
扬,1.7865,6,0.25200302053845874,636.4258620689948,611.434999999125,29
扭,4.3365,7,0.6371393507263391,655.5392857139271,649.1974999989616,28
扮,3.6768,7,0.5654700070081912,618.4941379309466,644.599999999628,29
扯,22.7057,7,1.3561348954222372,663.6631034482177,610.619999999646,29
扰,0.7191,7,-0.14321071124668375,717.342400000079,620.245000000112,25
扳,0.5486,7,-0.2607441967314894,808.2729545452536,726.9525000011779,22
扶,4.3291,7,0.6363976179098505,627.36862068991,596.099999998696,29
批,27.828,7,1.4444819946856122,852.2231250002128,795.090000000084,24
扼,0.1038,7,-0.9838026464875609,753.4166071434862,678.897500000021,28
找,758.599,7,2.880012265871691,710.7784615378758,675.8074999998789,26
承,1.9644,8,0.2932299254595662,598.837931033959,576.819999994768,29
技,3.2468,7,0.5114555372950679,713.2444999991553,666.1549999974816,20
抄,2.891,7,0.46104809167065786,585.9051724141724,579.695000000298,29
把,2039.192,7,3.3094581186741032,702.1466666668231,630.484999999637,24
抑,1.1935,7,0.07682242334277335,693.2264583339042,675.1399999995481,24
抓,115.3818,7,2.062137309834203,653.494107143128,613.9475000001255,28
投,65.0111,7,1.8129875144457022,650.3068000000051,580.695000000531,25
抖,2.8021,7,0.44748363011936193,588.2326785714125,544.9274999999905,28
抗,20.9711,7,1.321621211171153,639.6962068963912,607.25500000082,29
折,32.0756,7,1.5061747889519381,692.9537931033998,627.599999999744,29
抚,0.3929,7,-0.40571797118819386,637.7849999993903,600.300000000745,29
抛,14.2179,7,1.1528354553415845,813.660555555256,697.585000001825,27
抠,0.7042,7,-0.15230397926583453,633.9868965518175,585.90000000014,29
抡,0.2965,7,-0.5279753022997187,865.5074999993608,808.864999996382,14
抢,269.0141,7,2.4297750435403755,632.6526785719532,586.8899999981654,28
护,13.5434,7,1.131727705403515,646.7223214285269,635.639999998617,28
报,38.3173,7,1.5833948992474989,574.4110344826014,564.965000001248,29
披,6.6642,8,0.8237480222512225,676.5422222225064,634.300000000745,27
抬,8.043,8,0.9054180687025419,626.4189285717263,597.682500000112,28
抱,108.2283,8,2.0343408368038873,586.6984482757799,576.430000000633,29
抵,14.2031,8,1.1523831448026758,734.6289285714407,700.0974999996836,28
抹,25.3595,8,1.404140686536918,701.0368000002077,675.790000000969,25
抻,0.1038,8,-0.9838026464875609,792.3378125004926,790.1275000001185,16
押,5.1223,8,0.7094650103934748,646.9905769234106,641.7600000002419,26
抽,246.8569,8,2.3924452708711046,645.2029629628199,622.419999999693,27
抿,0.9192,8,-0.03658998431977123,831.7577777772071,736.054999993998,27
拂,0.3929,8,-0.40571797118819386,704.1636206897045,652.22499999986,29
拄,1.0823,8,0.034347658446848214,765.1082352941495,752.884999999776,17
担,3.1208,8,0.4942659373037349,639.0755769227914,611.482500002254,26
拆,20.5782,8,1.3134073838250602,655.7920370367723,627.329999999609,27
拇,0.1483,8,-0.828858848971618,888.7390624996845,749.509999997681,16
拈,0.1705,8,-0.7682756166714835,799.9693478262906,677.179999998771,23
拉,144.7294,8,2.1605567616706804,587.2048148143524,584.600000000093,27
拌,1.0452,8,0.01919940105528799,610.0451724139093,598.284999999916,29
拍,233.8992,8,2.369028736404366,625.3846296289122,629.89999999851,27
拎,8.0875,8,0.9078142936767568,718.2476785712117,670.054999999702,28
拐,8.1764,8,0.9125621295547572,613.6384482758785,602.450000000186,29
拒,8.9474,8,0.9516968532267938,604.923571429154,606.3175000026824,28
拓,2.9429,8,0.4687755049857644,648.7318518519753,657.740000001155,27
拔,6.5752,8,0.8179089674394167,720.9655357148624,642.672500001936,28
拖,36.3158,8,1.5600956156668666,644.7767857143435,619.49499999888894,28
拗,1.0749,8,0.03136806288577301,872.5993999998989,820,25
拘,0.1631,8,-0.7875460389597242,663.0405172411862,664.750000003492,29
拙,0.1408,8,-0.8513973451939065,636.8741071429956,630.2475000014531,28
招,40.8154,8,1.6108240570388328,607.0896296292728,600.654999994673,27
拜,87.9466,9,1.9442190543701636,635.8186206890311,609.689999999318,29
拟,4.6108,7,0.6637762844878596,718.78320000087,685.665000000969,25
拢,2.2461,8,0.35142908784770144,760.7219230763766,694.9249999996975,26
拣,1.3047,8,0.1155106623849984,735.9942857136942,693.7575000009965,28
拥,3.2913,8,0.5173674697773692,639.880172413763,598.824999993667,29
拦,15.5523,8,1.1917946250955707,641.7894827586073,585.974999997765,29
拧,1.7865,8,0.25200302053845874,777.1551724142657,780.144999997225,29
拨,14.4107,8,1.1586850771882893,698.1294444440275,626.620000000112,27
择,0.6375,8,-0.19551981089400725,647.5215517239654,606.945000000065,29
括,0.0667,9,-1.175874166083451,755.2613461536197,626.440000000177,26
拮,0.0148,9,-1.8297382846050425,839.5202777776028,811.9049999993294,18
拱,1.6531,9,0.21829912588517278,724.0412962964749,713.929999998072,27
拳,22.7502,10,1.3569852189498164,630.4912068964516,612.094999996945,29
